phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return,expected_case_eMBB,local_load_eMBB,neighbor_load_eMBB,scenario_local_load_eMBB,scenario_neighbor_load_eMBB,local_ue_count_eMBB,neighbor_ue_count_eMBB,local_bias_eMBB,neighbor_bias_eMBB,mean_raw_action_eMBB,mean_applied_offset_eMBB,mean_desired_offset_eMBB,mean_tracking_error_eMBB,expected_case_URLLC,local_load_URLLC,neighbor_load_URLLC,scenario_local_load_URLLC,scenario_neighbor_load_URLLC,local_ue_count_URLLC,neighbor_ue_count_URLLC,local_bias_URLLC,neighbor_bias_URLLC,mean_raw_action_URLLC,mean_applied_offset_URLLC,mean_desired_offset_URLLC,mean_tracking_error_URLLC,expected_case_mMTC,local_load_mMTC,neighbor_load_mMTC,scenario_local_load_mMTC,scenario_neighbor_load_mMTC,local_ue_count_mMTC,neighbor_ue_count_mMTC,local_bias_mMTC,neighbor_bias_mMTC,mean_raw_action_mMTC,mean_applied_offset_mMTC,mean_desired_offset_mMTC,mean_tracking_error_mMTC
train,618,24760,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,1.0,0.5132352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.964989322423935,-1.95,0.7210109005473542,-2.671010900547354,3,3,0,0,-14.898001994937658,neutral,1.0,0.5132352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.964989322423935,-1.95,0.7210109005473542,-2.671010900547354,offload,0.7363636363636363,0.9522727272727274,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-3.5704984068870544,-4.2,-5.83,1.6300000000000001,retain,0.43939393939393934,0.571969696969697,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.031520050764084,4.45,5.4,-0.9500000000000004
train,619,24800,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9794117647058824,0.27647058823529413,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-2.516805279254913,-2.7,0.5946591032095709,-3.294659103209571,3,3,0,0,-21.281225003302097,neutral,0.9794117647058824,0.27647058823529413,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-2.516805279254913,-2.7,0.5946591032095709,-3.294659103209571,offload,0.9734848484848486,0.906060606060606,0.8787878787878787,0.18181818181818182,1.225,3.775,-1.0,1.0,-4.301773792505264,-4.2,-5.85,1.65,retain,0.38939393939393946,0.8378787878787879,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.183554005622864,4.35,5.4,-1.0500000000000003
train,620,24840,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9470588235294117,0.9323529411764706,0.8823529411764707,0.17647058823529413,2.15,2.85,-1.0,1.0,-3.7790111720561983,-3.8,-5.9748623151106655,2.174862315110665,2,2,0,0,-26.511402249336243,offload,0.9470588235294117,0.9323529411764706,0.8823529411764707,0.17647058823529413,2.15,2.85,-1.0,1.0,-3.7790111720561983,-3.8,-5.9748623151106655,2.174862315110665,retain,0.6825757575757576,0.8545454545454547,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,3.5555157899856566,3.3,5.595000000000001,-2.2950000000000004,neutral,0.7151515151515151,0.38333333333333336,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5987711310386659,-1.25,-0.8,-0.45
train,621,24880,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9794117647058824,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.05,2.95,-1.0,1.0,-4.378935241699219,-4.0,-5.968664815551165,1.9686648155511648,2,2,0,0,-23.442914187908173,offload,0.9794117647058824,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.05,2.95,-1.0,1.0,-4.378935241699219,-4.0,-5.968664815551165,1.9686648155511648,retain,0.5621212121212121,0.6954545454545455,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,3.697374975681305,3.6,5.6537500000000005,-2.05375,neutral,0.7886363636363637,0.44772727272727275,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8886603951454163,-1.0,-0.8,-0.19999999999999996
train,622,24920,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9073529411764707,0.525,0.8823529411764707,0.17647058823529413,2.875,2.125,-1.0,1.0,-3.5320173799991608,-3.45,-5.45659482917121,2.0065948291712097,3,3,0,0,-18.688596982508898,offload,0.9073529411764707,0.525,0.8823529411764707,0.17647058823529413,2.875,2.125,-1.0,1.0,-3.5320173799991608,-3.45,-5.45659482917121,2.0065948291712097,retain,0.33939393939393936,0.9598484848484847,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.0672802329063416,4.1,5.641250000000001,-1.5412500000000002,neutral,0.6924242424242424,0.6992424242424242,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.71778804063797,-1.1,-0.8,-0.29999999999999993
train,623,24960,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.975,0.9558823529411764,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-3.138485771417618,-3.75,-5.867712418144331,2.1177124181443303,1,1,0,0,-21.57949873805046,offload,0.975,0.9558823529411764,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-3.138485771417618,-3.75,-5.867712418144331,2.1177124181443303,retain,0.3151515151515151,0.8742424242424243,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.593608283996582,3.05,5.54125,-2.4912500000000004,neutral,0.8606060606060606,0.7242424242424242,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.5026900410652161,-1.0,-0.8,-0.2
train,624,25000,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9794117647058822,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-2.140497601032257,-2.6,-1.5611193230034346,-1.0388806769965653,4,4,0,0,-3.743334318511188,offload,0.05,0.9794117647058822,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-2.140497601032257,-2.6,-1.5611193230034346,-1.0388806769965653,retain,0.3666666666666667,0.45,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.741797852516174,4.75,5.67375,-0.9237500000000003,neutral,0.9878787878787879,0.1984848484848485,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1030759394168854,-0.95,-0.8,-0.14999999999999997
train,625,25040,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,1.0,0.9441176470588235,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.437162220478058,-4.75,-5.169821465028094,0.41982146502809375,3,3,0,0,-34.444021701812744,offload,1.0,0.9441176470588235,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.437162220478058,-4.75,-5.169821465028094,0.41982146502809375,retain,0.36363636363636365,0.49318181818181817,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.816554546356201,5.0,5.648750000000001,-0.6487500000000003,neutral,0.956060606060606,0.2871212121212121,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5832452714443206,-1.4,-0.8,-0.6
train,626,25080,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.8279411764705882,0.9838235294117647,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-4.185476213693619,-4.0,-5.962068507186109,1.9620685071861081,3,3,0,0,-29.72395059466362,offload,0.8279411764705882,0.9838235294117647,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-4.185476213693619,-4.0,-5.962068507186109,1.9620685071861081,retain,0.3787878787878788,0.793939393939394,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,3.6413565576076508,3.75,5.6450000000000005,-1.8950000000000002,neutral,0.9545454545454547,0.22878787878787882,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.5022075533866882,-0.95,-0.8,-0.14999999999999997
train,627,25120,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9985294117647058,0.40294117647058825,0.8823529411764707,0.17647058823529413,4.0,1.0,-1.0,1.0,-2.7201432406902315,-2.1,-5.970723258904675,3.8707232589046754,0,0,0,0,-24.487359285354614,offload,0.9985294117647058,0.40294117647058825,0.8823529411764707,0.17647058823529413,4.0,1.0,-1.0,1.0,-2.7201432406902315,-2.1,-5.970723258904675,3.8707232589046754,retain,0.5575757575757575,0.9901515151515152,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.681856071949005,2.55,5.46375,-2.9137500000000003,neutral,0.7181818181818181,0.7454545454545455,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.045590341091156006,-0.9,-0.8,-0.09999999999999995
train,628,25160,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.1,0.9705882352941178,0.08823529411764705,0.17647058823529413,0.325,4.675,0.05,1.0,-1.2376149594783783,-1.8,-1.8559732520929508,0.05597325209295088,4,4,0,0,-5.027394843287766,offload,0.1,0.9705882352941178,0.08823529411764705,0.17647058823529413,0.325,4.675,0.05,1.0,-1.2376149594783783,-1.8,-1.8559732520929508,0.05597325209295088,retain,0.9348484848484848,0.5765151515151515,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.043056392669678,5.0,5.6275,-0.6275000000000002,neutral,0.9446969696969697,0.34393939393939393,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.154803854227066,-1.25,-0.8,-0.45
train,629,25200,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.075,0.9764705882352942,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.6201454997062683,-2.0,-1.5934299852670968,-0.4065700147329032,4,4,0,0,-4.274416378233582,offload,0.075,0.9764705882352942,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.6201454997062683,-2.0,-1.5934299852670968,-0.4065700147329032,retain,0.693939393939394,0.5590909090909092,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.107147932052612,5.0,5.648750000000001,-0.6487500000000003,neutral,0.9969696969696968,0.2772727272727272,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.633892548084259,-0.45,-0.8,0.35
train,630,25240,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.4588235294117647,0.6808823529411765,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.515918385982514,4.85,6.0,-1.15,3,3,0,0,-4.9214563285931945,retain,0.4588235294117647,0.6808823529411765,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.515918385982514,4.85,6.0,-1.15,neutral,0.9515151515151515,0.3787878787878788,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.7334167957305908,-1.2,-0.495,-0.705,offload,0.9568181818181818,0.9598484848484847,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.275230789184571,-4.5,-6.0,1.5
train,631,25280,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.36911764705882355,0.6029411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.356425988674164,4.6,6.0,-1.4,3,3,0,0,-5.427376885898411,retain,0.36911764705882355,0.6029411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.356425988674164,4.6,6.0,-1.4,neutral,0.9530303030303029,0.38106060606060604,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.30102245807647704,-0.45,-0.52625,0.07625000000000001,offload,1.0,0.9318181818181819,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.25621919631958,-4.35,-6.0,1.65
train,632,25320,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.34705882352941175,0.588235294117647,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.179539513587952,4.4,6.0,-1.6,3,3,0,0,-6.820862285792828,retain,0.34705882352941175,0.588235294117647,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.179539513587952,4.4,6.0,-1.6,neutral,0.9924242424242424,0.3818181818181817,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.36088982224464417,-1.35,-0.4525,-0.8975,offload,0.7492424242424243,0.9848484848484848,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-3.949280005693436,-4.0,-6.0,2.0
train,633,25360,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.9485294117647058,0.40294117647058825,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.9175740242004395,4.3,6.0,-1.7,5,5,0,0,-13.326244811527431,retain,0.9485294117647058,0.40294117647058825,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.9175740242004395,4.3,6.0,-1.7,neutral,0.8318181818181818,0.6166666666666666,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-0.01739715337753296,-0.9,-0.19874999999999995,-0.7012499999999999,offload,0.075,0.9106060606060605,0.0659090909090909,0.18181818181818182,0.3,4.7,0.05,1.0,-1.2382981061935425,-1.6,-3.25,1.65
train,634,25400,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.39117647058823535,0.6823529411764706,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.5833650827407837,4.1,6.0,-1.9,2,2,0,0,-6.367989673279226,retain,0.39117647058823535,0.6823529411764706,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.5833650827407837,4.1,6.0,-1.9,neutral,0.9272727272727274,0.5454545454545455,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1380902469158172,-1.5,-0.6112500000000001,-0.8887499999999999,offload,0.9545454545454545,0.9666666666666666,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-4.064582288265228,-4.6,-6.0,1.4
train,635,25440,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.375,0.6764705882352942,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.7637154698371886,4.1,5.999803227124323,-1.8998032271243233,4,4,0,0,-8.354801503941417,retain,0.375,0.6764705882352942,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.7637154698371886,4.1,5.999803227124323,-1.8998032271243233,neutral,0.934090909090909,0.4333333333333334,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-1.301763939857483,-1.3,-0.3825,-0.9175000000000001,offload,0.8530303030303031,0.890909090909091,0.8787878787878787,0.18181818181818182,1.225,3.775,-1.0,1.0,-4.1111572027206424,-4.7,-6.0,1.3
train,636,25480,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.375,0.7058823529411764,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.590721082687378,4.5,6.0,-1.5,4,4,0,0,-5.361588137689978,retain,0.375,0.7058823529411764,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.590721082687378,4.5,6.0,-1.5,neutral,0.6643939393939394,0.7287878787878788,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,0.3046770811080933,0.1,-0.27374999999999994,0.37375,offload,0.9795454545454545,0.9143939393939393,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.007756394147873,-4.5,-6.0,1.5
train,637,25520,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.588235294117647,0.6955882352941176,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.015998029708862,3.1,6.0,-2.9,3,3,0,0,-14.316731371684,retain,0.588235294117647,0.6955882352941176,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.015998029708862,3.1,6.0,-2.9,neutral,0.5212121212121212,0.840909090909091,0.5454545454545454,0.48484848484848486,1.075,2.925,0.0,0.0,-1.646154373884201,-1.6,-0.26625,-1.3337500000000002,offload,0.9727272727272727,0.9431818181818181,0.8787878787878787,0.18181818181818182,2.125,2.875,-1.0,1.0,-4.08682359457016,-4.7,-6.0,1.3
train,638,25560,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3720588235294118,0.7235294117647058,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.6723132371902465,3.6,6.0,-2.4,4,4,0,0,-12.71806916128844,retain,0.3720588235294118,0.7235294117647058,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.6723132371902465,3.6,6.0,-2.4,neutral,0.9537878787878787,0.7545454545454545,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-0.3672107994556427,-0.8,-0.17124999999999999,-0.6287499999999999,offload,0.834090909090909,0.9719696969696969,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.2636139512062075,-4.55,-6.0,1.45
train,639,25600,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.7632352941176471,0.6441176470588236,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.837320017814636,4.9,6.0,-1.1,5,5,0,0,-5.103245631093159,retain,0.7632352941176471,0.6441176470588236,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.837320017814636,4.9,6.0,-1.1,neutral,0.8174242424242424,0.5757575757575758,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-0.8792846024036407,-0.55,-0.22749999999999995,-0.32250000000000006,offload,0.2159090909090909,0.9772727272727273,0.1977272727272727,0.18181818181818182,0.3,4.7,0.05,1.0,-1.5753377854824067,-2.0,-3.25,1.25
train,640,25640,feasible_urllc_offload_only,neutral,0.9514705882352942,0.26176470588235295,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.2170377790927887,1.45,0.5924931656748019,0.8575068343251979,4,4,0,0,-15.171140110120177,neutral,0.9514705882352942,0.26176470588235295,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.2170377790927887,1.45,0.5924931656748019,0.8575068343251979,offload,0.14242424242424243,0.9621212121212122,0.15378787878787878,0.18181818181818182,0.55,4.45,0.05,1.0,-0.3003116548061371,-0.8,-2.8125,2.0125,neutral,0.9954545454545455,0.6446969696969698,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2228564381599427,-2.45,-0.8,-1.65
train,641,25680,feasible_urllc_offload_only,neutral,0.7073529411764705,0.31911764705882356,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.8597821235656739,0.9,0.4665329445761749,0.4334670554238252,3,3,0,0,-13.60510116815567,neutral,0.7073529411764705,0.31911764705882356,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.8597821235656739,0.9,0.4665329445761749,0.4334670554238252,offload,0.5257575757575758,0.9825757575757577,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.740581327676773,-5.1,-5.85,0.7499999999999999,neutral,0.9787878787878788,0.4136363636363637,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.0273484170436857,-2.25,-0.8,-1.45
train,642,25720,feasible_urllc_offload_only,neutral,0.5279411764705882,0.9044117647058822,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.9447885692119598,-1.75,0.7145982610113896,-2.46459826101139,2,2,0,0,-33.99386388063431,neutral,0.5279411764705882,0.9044117647058822,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.9447885692119598,-1.75,0.7145982610113896,-2.46459826101139,offload,0.9181818181818182,0.9795454545454545,0.8787878787878787,0.18181818181818182,2.175,2.825,-1.0,1.0,-3.185965895652771,-4.6,-5.85,1.25,neutral,0.9674242424242425,0.33939393939393936,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5102313816547395,-2.05,-0.8,-1.25
train,643,25760,feasible_urllc_offload_only,neutral,0.9455882352941177,0.41029411764705886,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.6584709405899047,1.7,0.568506505309595,1.131493494690405,5,5,0,0,-7.825674567371607,neutral,0.9455882352941177,0.41029411764705886,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.6584709405899047,1.7,0.568506505309595,1.131493494690405,offload,0.175,0.8674242424242422,0.15378787878787878,0.18181818181818182,0.7,4.3,0.05,1.0,-0.1455600917339325,-0.8,-2.8375,2.0375,neutral,0.9598484848484847,0.6977272727272726,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-2.070253384113312,-2.05,-0.7025,-1.3475
train,644,25800,feasible_urllc_offload_only,neutral,0.9338235294117647,0.31764705882352945,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.6735094845294952,0.9,0.6957929592399316,0.20420704076006846,4,4,0,0,-6.145843015983701,neutral,0.9338235294117647,0.31764705882352945,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.6735094845294952,0.9,0.6957929592399316,0.20420704076006846,offload,0.05,0.9681818181818181,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-0.41264534592628477,-1.3,-2.7875,1.4875,neutral,0.9848484848484848,0.2696969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.8454635560512542,-2.2,-0.8,-1.4
train,645,25840,feasible_urllc_offload_only,neutral,0.9264705882352942,0.2882352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.7250001549720764,0.6,0.6782157046140133,-0.07821570461401314,4,4,0,0,-13.635002065449953,neutral,0.9264705882352942,0.2882352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.7250001549720764,0.6,0.6782157046140133,-0.07821570461401314,offload,0.125,0.9204545454545453,0.10984848484848483,0.18181818181818182,0.5,4.5,0.05,1.0,-0.628666204214096,-1.55,-2.7375000000000003,1.1875,neutral,0.9621212121212122,0.2393939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.1024848997592924,-1.85,-0.8,-1.05
train,646,25880,feasible_urllc_offload_only,neutral,0.8794117647058824,0.2382352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.9431483626365662,1.05,0.7260503983076563,0.32394960169234366,4,4,0,0,-7.168187331408262,neutral,0.8794117647058824,0.2382352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.9431483626365662,1.05,0.7260503983076563,0.32394960169234366,offload,0.05,0.984090909090909,0.04393939393939394,0.18181818181818182,0.175,4.825,0.05,1.0,-0.5200455665588379,-0.8,-2.76875,1.96875,neutral,0.9765151515151516,0.28484848484848485,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.4024331152439116,-2.25,-0.8,-1.45
train,647,25920,feasible_urllc_offload_only,neutral,0.5911764705882353,0.6485294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.5997414350509643,-0.5,-0.14297116929846737,-0.3570288307015327,1,1,0,0,-16.263890609145164,neutral,0.5911764705882353,0.6485294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.5997414350509643,-0.5,-0.14297116929846737,-0.3570288307015327,offload,1.0,0.9439393939393937,0.8787878787878787,0.18181818181818182,3.125,1.875,-1.0,1.0,-4.828721791505814,-5.05,-5.9174999999999995,0.8675,neutral,0.5621212121212121,0.5825757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.009810668230057,-2.05,-0.8,-1.25
train,648,25960,feasible_urllc_offload_only,neutral,0.9617647058823529,0.3779411764705882,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.0900587558746337,1.25,0.8271789857478755,0.4228210142521244,4,4,0,0,-5.0097919665277,neutral,0.9617647058823529,0.3779411764705882,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.0900587558746337,1.25,0.8271789857478755,0.4228210142521244,offload,0.05,0.984090909090909,0.04393939393939394,0.18181818181818182,0.175,4.825,0.05,1.0,-0.9904127180576324,-1.6,-2.7625,1.1625,neutral,0.9939393939393939,0.38636363636363635,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.1623223781585694,-1.8,-0.8,-1.0
train,649,26000,feasible_urllc_offload_only,neutral,0.9558823529411764,0.2985294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.4871889531612396,0.65,0.7559507465278887,-0.10595074652788865,4,4,0,0,-9.729966362938285,neutral,0.9558823529411764,0.2985294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.4871889531612396,0.65,0.7559507465278887,-0.10595074652788865,offload,0.6931818181818181,0.984090909090909,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-4.8980501890182495,-4.95,-5.83875,0.8887499999999999,neutral,0.4893939393939394,0.6446969696969697,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-1.9970289468765259,-2.55,-0.7025,-1.8475000000000001
