phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return
train,110,999,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-5.713829093509251,-5.333333333333333,-5.646161592426228,0.31282825909289536,2,2,0,0,-0.9977829415583983
train,111,1008,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.320602840847439,-4.666666666666667,-5.711715296668822,1.0450486300021546,2,2,0,0,-3.4179369509220123
train,112,1017,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.4444444444444446,1.5555555555555556,-1.0,1.0,-5.239726013607449,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-2.2284427601844072
train,113,1026,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-5.372925016615126,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-1.0743822420481592
train,114,1035,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-4.707956208123101,-4.222222222222222,-6.0,1.7777777777777777,1,1,0,0,-1.0849090819247067
train,115,1044,fixed_embb_offload_snapshot,offload,0.8888888888888888,1.0,0.8104575163398693,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-4.262653112411499,-3.7777777777777777,-5.9903874066205915,2.212609628842814,4,4,0,0,-0.7680427329614758
train,116,1053,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.035367594824897,-4.666666666666667,-5.982661421568262,1.3159947549015958,2,2,0,0,-2.1739531066268682
train,117,1062,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-5.506115251117283,-5.111111111111111,-4.863537256760109,-0.24757385435100224,4,4,0,1,-1.7919156476855278
train,118,1071,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-5.671161227756077,-4.888888888888889,-6.0,1.1111111111111112,1,1,0,0,-2.476195581490174
train,119,1080,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-5.020464287863837,-4.888888888888889,-5.008242173629086,0.11935328474019673,3,3,0,0,-0.9360553119331598
train,120,1089,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-5.307593954934014,-4.666666666666667,-5.664033732805138,0.9973670661384718,2,2,0,0,-1.0437350849970244
train,121,1098,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-5.788839340209961,-5.333333333333333,-6.0,0.6666666666666666,1,1,0,0,-1.3205852454993874
train,122,1107,fixed_embb_offload_snapshot,offload,0.1111111111111111,1.0,0.10130718954248366,0.20588235294117646,0.1111111111111111,4.888888888888889,-1.0,1.0,-4.842951562669542,-4.888888888888889,-4.9549909102033105,0.06610202131442112,4,4,0,2,-1.7998531311750412
train,123,1116,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-5.634472343656752,-5.111111111111111,-6.0,0.8888888888888888,2,2,0,0,-1.656514378497377
train,124,1125,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.008021275202434,-4.666666666666667,-5.301641623124736,0.634974956458069,4,4,0,0,-0.8232955145649612
train,125,1134,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.307648579279582,-5.111111111111111,-4.959721077170496,-0.1513900339406151,4,4,0,0,-0.46760651050135493
train,126,1143,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.429851267072889,-4.888888888888889,-4.938131257350125,0.04924236846123531,4,4,0,0,-0.7092098738066852
train,127,1152,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-5.394524547788832,-4.888888888888889,-5.288296940344795,0.39940805145590474,3,3,0,0,-0.5236983196809888
train,128,1161,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-4.892830557293362,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-1.4938870358746499
train,129,1170,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.0993368360731335,-4.666666666666667,-4.940842573237848,0.2741759065711817,3,3,0,1,-1.7789893001317978
train,130,1179,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-5.6421431170569525,-5.111111111111111,-5.133333333333334,0.02222222222222234,2,2,0,0,-1.7165153466630727
train,131,1188,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-5.227762487199572,-4.888888888888889,-5.222222222222222,0.33333333333333315,3,3,0,0,-2.059585594339296
train,132,1197,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-5.57016134262085,-5.111111111111111,-6.0,0.8888888888888888,0,0,0,0,-2.3645140305161476
train,133,1206,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.419709020190769,-4.888888888888889,-6.0,1.1111111111111112,2,2,0,0,-1.2329299431294203
train,134,1215,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-4.764809052149455,-4.222222222222222,-5.688888888888889,1.4666666666666666,3,3,0,0,-1.4513319816906005
train,135,1224,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.312757280137804,-4.888888888888889,-5.5679130249774476,0.6790241360885587,2,2,0,0,-0.8010810604901053
train,136,1233,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-5.227077007293701,-4.888888888888889,-4.953780716619341,0.06489182773045234,4,4,0,0,-0.4848270673537627
train,137,1242,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-5.499545415242513,-5.111111111111111,-6.0,0.8888888888888888,1,1,0,0,-0.9632680509239435
train,138,1251,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-4.5227526558770075,-4.444444444444445,-5.940743460235293,1.496299015790848,2,2,0,0,-0.6125299411360174
train,139,1260,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-4.696270942687988,-4.0,-5.75526134213849,1.7552613421384906,1,1,0,1,-3.340435743331909
train,140,1269,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-5.485608842637804,-5.111111111111111,-5.056556179645815,-0.054554931465295456,3,3,0,1,-2.3054965808987617
train,141,1278,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-5.386267132229275,-4.888888888888889,-4.597413064981563,-0.2914758239073266,4,4,0,1,-1.5609348863363266
train,142,1287,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.490518040127224,-4.666666666666667,-5.416881545429255,0.7502148787625882,3,3,0,0,-0.5647950973361731
train,143,1296,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.318831337822808,-4.666666666666667,-5.130312007549908,0.4636453408832413,2,2,0,0,-7.190369099378586
train,144,1305,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.0,4.0,-1.0,1.0,-4.702917708290948,-4.0,-5.985276256477916,1.985276256477916,3,3,0,0,-1.1993300991598517
train,145,1314,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-5.745800919002956,-5.111111111111111,-6.0,0.8888888888888888,3,3,0,0,-1.4199859874788672
train,146,1323,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-5.6675436231825085,-5.111111111111111,-5.948596280405998,0.8374851692948877,1,1,0,0,-0.8114476955070131
train,147,1332,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.703657627105713,-5.111111111111111,-5.053782893967529,-0.05732821714358208,3,3,0,0,-0.5637481429148465
train,148,1341,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.081300285127428,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.9276761994697154
train,149,1350,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-4.807863156000773,-4.666666666666667,-4.865188319957654,0.19852165329098723,4,4,0,1,-1.6698661372065544
train,150,1359,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.571093188391791,-4.888888888888889,-4.710447051607569,-0.17844183728131954,3,3,0,1,-3.809865154325962
train,151,1368,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-5.313073423173693,-4.666666666666667,-4.968253170112679,0.30158650344601284,4,4,0,0,-0.5742840023012832
train,152,1377,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-5.0020563337537975,-4.222222222222222,-5.350872811791109,1.1286505895688865,2,2,0,1,-2.761637717485428
train,153,1386,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-5.042028533087836,-4.888888888888889,-6.0,1.1111111111111112,1,1,0,0,-0.971680844668299
train,154,1395,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-4.602977805667454,-4.222222222222222,-5.632464927957064,1.4102427057348415,2,2,0,0,-2.385980921331793
train,155,1404,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-5.388818316989475,-4.666666666666667,-5.193328559235033,0.526661892568366,2,2,0,0,-2.060636790469289
train,156,1413,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-5.3312090502844915,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-0.9627271369099617
train,157,1422,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.3333333333333333,4.666666666666667,-1.0,1.0,-4.777665350172255,-4.444444444444445,-4.854961801006916,0.4105173565624713,4,4,0,0,-0.601731700822711
train,158,1431,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-5.396330753962199,-4.888888888888889,-5.066666666666666,0.17777777777777753,3,3,0,0,-1.6075299342628568
train,159,1440,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-5.380532264709473,-5.333333333333333,-5.144339167772879,-0.18899416556045465,3,3,0,0,-0.7941172805149108
train,160,1449,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-4.9578085210588245,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.6001025668811053
train,161,1458,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.4444444444444446,1.5555555555555556,-1.0,1.0,-4.710871855417888,-3.7777777777777777,-5.953566239369042,2.1757884615912637,1,1,0,0,-1.5359283352736384
train,162,1467,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.455471992492676,-4.222222222222222,-4.9372339516280235,0.7150117294058016,3,3,0,1,-1.977970615029335
train,163,1476,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-5.163805378807916,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-0.8129528691060841
train,164,1485,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.732202715343899,-4.0,-5.137124284741632,1.1371242847416314,3,3,0,0,-0.8393271325621754
train,165,1494,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-5.534143871731228,-5.111111111111111,-6.0,0.8888888888888888,2,2,0,0,-1.059993410948664
train,166,1503,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-5.352859285142687,-5.111111111111111,-5.066666666666666,-0.04444444444444468,3,3,0,0,-1.9613359679933637
train,167,1512,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.633226315180461,-5.333333333333333,-5.0,-0.3333333333333333,4,4,0,0,-0.6559436044190079
train,168,1521,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-5.288019233279758,-4.888888888888889,-5.001910919999597,0.11302203111070735,3,3,0,0,-1.8447699828539044
train,169,1530,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-4.8277573055691185,-4.666666666666667,-5.17583629205535,0.509169625388683,3,3,0,0,-3.627461340278387
train,170,1539,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-5.501673645443386,-5.111111111111111,-6.0,0.8888888888888888,0,0,0,0,-0.7068987959064543
train,171,1548,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-5.356541633605957,-4.888888888888889,-4.978057532279737,0.08916864339084817,4,4,0,0,-0.5976138417609036
train,172,1557,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-5.129539489746094,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-1.4316985220648348
train,173,1566,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.97389096683926,-4.444444444444445,-4.760391116715273,0.3159466722708299,3,3,0,1,-5.413148649036884
train,174,1575,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-5.106112056308323,-4.666666666666667,-5.171801489256942,0.505134822590276,1,1,0,0,-2.3430546410381794
train,175,1584,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.847637070549859,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-0.6585767869837582
train,176,1593,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-4.677485916349623,-4.444444444444445,-4.9981269907365675,0.5536825462921227,4,4,0,0,-0.4312881603837013
train,177,1602,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-5.399009333716498,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-1.8363416667561978
train,178,1611,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-5.338940011130439,-4.888888888888889,-5.200561630757529,0.3116727418686399,2,2,0,0,-2.899818556383252
train,179,1620,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.167387114630805,-4.888888888888889,-4.884653366221762,-0.004235522667126407,4,4,0,0,-0.7484175991266966
train,180,1629,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-5.620555930667454,-5.333333333333333,-6.0,0.6666666666666666,0,0,0,0,-2.628985419869423
train,181,1638,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-5.06077766418457,-4.888888888888889,-6.0,1.1111111111111112,3,3,0,0,-0.5877285250462592
train,182,1647,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.459464761945936,-5.111111111111111,-6.0,0.8888888888888888,2,2,0,0,-1.5558080507908016
train,183,1656,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.237593173980713,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-1.4357897436711937
train,184,1665,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-4.847651958465576,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.3422534284181893
train,185,1674,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-5.5112062560187445,-5.333333333333333,-6.0,0.6666666666666666,1,1,0,0,-2.5481486916542053
train,186,1683,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-4.718783617019653,-4.666666666666667,-4.7238856430457306,0.05721897637906408,4,4,0,1,-1.7893553748726845
train,187,1692,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-4.344436089197795,-4.0,-5.667594567392673,1.6675945673926729,3,3,0,0,-2.8006616411730647
train,188,1701,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.483979887432522,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.8739856055472046
train,189,1710,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-5.2288623385959205,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.8136148268822581
train,190,1719,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-5.879651705423991,-5.333333333333333,-6.0,0.6666666666666666,1,1,0,0,-0.597269224235788
